step,monitor_result,risk_score,rgb_blur,rgb_left_blur,rgb_right_blur,rgb_occluded,rgb_left_occluded,rgb_right_occluded
37,-2.77,0.35224465834246826,False,False,False,False,False,False
38,-2.77,0.35224465834246826,False,False,False,False,False,False
39,-2.77,0.35224465834246826,False,False,False,False,False,False
40,-2.77,0.35224465834246826,False,False,False,False,False,False
41,-2.77,0.35224465834246826,False,False,False,False,False,False
42,-2.77,0.35224465834246826,False,False,False,False,False,False
43,-2.77,0.35224465834246826,False,False,False,False,False,False
44,-2.77,0.35224465834246826,False,False,False,False,False,False
45,-2.77,0.35224465834246826,False,False,False,False,False,False
46,-2.77,0.35224465834246826,False,False,False,False,False,False
47,-2.77,0.35224465834246826,False,False,False,False,False,False
48,-2.77,0.35224465834246826,False,False,False,False,False,False
49,-2.77,0.35224465834246826,False,False,False,False,False,False
50,-2.77,0.35224465834246826,False,False,False,False,False,False
51,-2.77,0.35224465834246826,False,False,False,False,False,False
52,-2.77,0.35224465834246826,False,False,False,False,False,False
53,-2.77,0.35224465834246826,False,False,False,False,False,False
54,-2.77,0.35224465834246826,False,False,False,False,False,False
55,-2.77,0.35224465834246826,False,False,False,False,False,False
56,-2.77,0.35224465834246826,False,False,False,False,False,False
57,-2.77,0.35224465834246826,False,False,False,False,False,False
58,-2.77,0.35224465834246826,False,False,False,False,False,False
59,-2.77,0.35224465834246826,False,False,False,False,False,False
60,-2.77,0.35224465834246826,False,False,False,False,False,False
61,-2.77,0.35224465834246826,False,False,False,False,False,False
62,-2.77,0.35224465834246826,False,False,False,False,False,False
63,-2.77,0.35224465834246826,False,False,False,False,False,False
64,-2.77,0.35224465834246826,False,False,False,False,False,False
65,-2.77,0.35224465834246826,False,False,False,False,False,False
66,-2.77,0.35224465834246826,False,False,False,False,False,False
67,-2.77,0.35224465834246826,False,False,False,False,False,False
68,-2.77,0.35224465834246826,False,False,False,False,False,False
69,-2.77,0.35224465834246826,False,False,False,False,False,False
70,-2.77,0.35224465834246826,False,False,False,False,False,False
71,-2.77,0.35224465834246826,False,False,False,False,False,False
72,-2.77,0.35224465834246826,False,False,False,False,False,False
73,-2.77,0.35224465834246826,False,False,False,False,False,False
74,-2.77,0.35224465834246826,False,False,False,False,False,False
75,-2.77,0.35224465834246826,False,False,False,False,False,False
76,-2.77,0.35224465834246826,False,False,False,False,False,False
77,-2.77,0.35224465834246826,False,False,False,False,False,False
78,-2.77,0.35224465834246826,False,False,False,False,False,False
79,-2.77,0.35224465834246826,False,False,False,False,False,False
80,-2.77,0.35224465834246826,False,False,False,False,False,False
81,-2.77,0.35224465834246826,False,False,False,False,False,False
82,-2.77,0.35224465834246826,False,False,False,False,False,False
83,-2.77,0.35224465834246826,False,False,False,False,False,False
84,-2.77,0.35224465834246826,False,False,False,False,False,False
85,-2.77,0.35224465834246826,False,False,False,False,False,False
86,-2.77,0.35224465834246826,False,False,False,False,False,False
87,-2.77,0.35224465834246826,False,False,False,False,False,False
88,-2.77,0.35224465834246826,False,False,False,False,False,False
89,-2.77,0.35224465834246826,False,False,False,False,False,False
90,-2.77,0.35224465834246826,False,False,False,False,False,False
91,-2.77,0.35224465834246826,False,False,False,False,False,False
92,-2.77,0.35224465834246826,False,False,False,False,False,False
93,-2.77,0.35224465834246826,False,False,False,False,False,False
94,-2.77,0.35224465834246826,False,False,False,False,False,False
95,-2.77,0.35224465834246826,False,False,False,False,False,False
96,-2.77,0.35224465834246826,False,False,False,False,False,False
97,-2.77,0.35224465834246826,False,False,False,False,False,False
98,-2.77,0.35224465834246826,False,False,False,False,False,False
99,-2.77,0.35224465834246826,False,False,False,False,False,False
100,-2.77,0.35224465834246826,False,False,False,False,False,False
101,-2.77,0.35224465834246826,False,False,False,False,False,False
102,-2.77,0.35224465834246826,False,False,False,False,False,False
103,-2.77,0.35224465834246826,False,False,False,False,False,False
104,-2.77,0.35224465834246826,False,False,False,False,False,False
105,-2.77,0.35224465834246826,False,False,False,False,False,False
106,-2.77,0.35224465834246826,False,False,False,False,False,False
107,-2.77,0.35224465834246826,False,False,False,False,False,False
108,-2.77,0.35224465834246826,False,False,False,False,False,False
109,-2.77,0.35224465834246826,False,False,False,False,False,False
110,-2.77,0.35224465834246826,False,False,False,False,False,False
111,-2.77,0.35224465834246826,False,False,False,False,False,False
112,-2.77,0.35224465834246826,False,False,False,False,False,False
113,-2.77,0.35224465834246826,False,False,False,False,False,False
114,-2.77,0.35224465834246826,False,False,False,False,False,False
115,-2.77,0.35224465834246826,False,False,False,False,False,False
116,-2.77,0.35224465834246826,False,False,False,False,False,False
117,-2.77,0.35224465834246826,False,False,False,False,False,False
118,-2.64,0.5907103584432942,False,False,False,True,False,True
119,-2.49,0.593391433803655,False,False,False,True,False,True
120,-2.32,0.5964348043181213,False,False,False,True,False,True
121,-2.08,0.6007398663066192,False,False,False,True,False,True
122,-1.84,0.6050546828343015,False,False,False,True,False,True
123,-1.57,0.609920173978703,False,False,False,True,False,True
124,-1.26,0.6155207766087333,False,False,False,True,False,True
125,-0.91,0.6218616908422194,False,False,False,True,False,True
126,-0.45,0.6302225296782531,False,False,False,True,False,True
127,0.1,0.6402569511508156,False,False,False,True,False,True
128,0.58,0.6490453198173336,False,False,False,True,False,True
129,1.18,0.6600677635212205,False,False,False,True,False,True
130,1.81,0.6716808194834674,False,False,False,True,False,True
131,2.66,0.6874038532436731,False,False,False,True,False,True
132,3.65,0.7057791170313659,False,False,False,True,False,True
133,3.6,0.7048497716883956,False,False,False,True,False,True
134,3.6,0.7048497716883956,False,False,False,True,False,True
135,3.49,0.7028056448617094,False,False,False,True,False,True
136,3.2,0.6974196317634387,False,False,False,True,False,True
137,3.22,0.6977909313660814,False,False,False,True,False,True
138,3.29,0.6990906591817402,False,False,False,True,False,True
139,3.33,0.6998334838178948,False,False,False,True,False,True
140,3.27,0.6987192801927666,False,False,False,True,False,True
141,3.25,0.6983479236619061,False,False,False,True,False,True
142,3.21,0.6976052786903949,False,False,False,True,False,True
143,3.43,0.7016909258884606,False,False,False,True,False,True
144,3.52,0.7033630737932118,False,False,False,True,False,True
145,3.74,0.7074522367922845,False,False,False,True,False,True
146,3.7,0.7067085814344728,False,False,False,True,False,True
147,3.66,0.7059650004770617,False,False,False,True,False,True
148,3.66,0.7059650004770617,False,False,False,True,False,True
149,3.55,0.7039205482136698,False,False,False,True,False,True
150,3.74,0.7074522367922845,False,False,False,True,False,True
151,3.81,0.708753808365426,False,False,False,True,False,True
152,3.78,0.7081959651113535,False,False,False,True,False,True
153,3.74,0.7074522367922845,False,False,False,True,False,True
154,3.81,0.708753808365426,False,False,False,True,False,True
155,4.0,0.7122877106841069,False,False,False,True,False,True
156,4.07,0.7135900445867781,False,False,False,True,False,True
157,4.1,0.7141482453900243,False,False,False,True,False,True
158,4.1,0.7141482453900243,False,False,False,True,False,True
159,4.19,0.7158230478111607,False,False,False,True,False,True
160,4.17,0.7154508440945733,False,False,False,True,False,True
161,4.38,0.7193596649913059,False,False,False,True,False,True
162,4.36,0.71898733382684,False,False,False,True,False,True
163,4.4,0.7197320086221357,False,False,False,True,False,True
164,4.56,0.7227111847453862,False,False,False,True,False,True
165,4.53,0.7221525335947588,False,False,False,True,False,True
166,4.53,0.7221525335947588,False,False,False,True,False,True
167,4.5,0.7215939074395438,False,False,False,True,False,True
168,4.53,0.7221525335947588,False,False,False,True,False,True
169,4.55,0.7225249649556303,False,False,False,True,False,True
170,4.59,0.7232698602803064,False,False,False,True,False,True
171,4.55,0.7225249649556303,False,False,False,True,False,True
172,4.65,0.7243872820580162,False,False,False,True,False,True
173,4.84,0.727926356117148,False,False,False,True,False,True
174,5.09,0.732584148846397,False,False,False,True,False,True
175,5.51,0.74041118147893,False,False,False,True,False,True
176,5.69,0.7437660215931987,False,False,False,True,False,True
177,5.56,0.7413430691465938,False,False,False,True,False,True
178,5.58,0.7417158274596658,False,False,False,True,False,True
179,5.6,0.7420885873550439,False,False,False,True,False,True
180,5.65,0.7430204928236183,False,False,False,True,False,True
181,5.92,0.7480528125962697,False,False,False,True,False,True
182,6.04,0.7502893375873135,False,False,False,True,False,True
183,6.14,0.7521530386607597,False,False,False,True,False,True
184,6.38,0.7566255204628,False,False,False,True,False,True
185,6.74,0.7633326103519328,False,False,False,True,False,True
186,6.84,0.7651952214255754,False,False,False,True,False,True
187,7.12,0.770409149249962,False,False,False,True,False,True
188,7.38,0.7752484896409092,False,False,False,True,False,True
189,7.36,0.7748763160740282,False,False,False,True,False,True
190,7.44,0.7763649211752084,False,False,False,True,False,True
191,7.56,0.7785973667529227,False,False,False,True,False,True
192,8.32,0.7927209034511835,False,False,False,True,False,True
193,8.88,0.8031068480810787,False,False,False,True,False,True
194,9.43,0.8132858520688727,False,False,False,True,False,True
195,10.11,0.8258358721182983,False,False,False,True,False,True
196,10.65,0.8357703084970197,False,False,False,True,False,True
197,11.18,0.8454898709029358,False,False,False,True,False,True
198,11.81,0.8569990880055204,False,False,False,True,False,True
199,12.36,0.8670036703146866,False,False,False,True,False,True
200,12.92,0.8771451192505593,False,False,False,True,False,True
201,13.81,0.8931606234756049,False,False,False,True,False,True
202,14.33,0.9024552225652673,False,False,False,True,False,True
203,14.7,0.9090386172608077,False,False,False,True,False,True
204,15.24,0.9185997492984945,False,False,False,True,False,True
205,15.78,0.9281024438734704,False,False,False,True,False,True
206,16.06,0.9330058285186443,False,False,False,True,False,True
207,16.45,0.9398073766958867,False,False,False,True,False,True
208,16.49,0.9405030823195661,False,False,False,True,False,True
209,16.11,0.9338796705234746,False,False,False,True,False,True
210,15.48,0.9228305525131253,False,False,False,True,False,True
211,15.1,0.9161264334985112,False,False,False,True,False,True
212,14.9,0.912586409702277,False,False,False,True,False,True
213,14.69,0.9088610263590761,False,False,False,True,False,True
214,14.04,0.8972776475962979,False,False,False,True,False,True
215,13.28,0.8836389856010931,False,False,False,True,False,True
216,12.65,0.8722613878258344,False,False,False,True,False,True
217,12.15,0.8631887247035349,False,False,False,True,False,True
218,11.68,0.8546283384601158,False,False,False,True,False,True
219,10.89,0.8401756059579348,False,False,False,True,False,True
220,10.2,0.8274936764383266,False,False,False,True,False,True
221,10.28,0.8289666049750927,False,False,False,True,False,True
222,9.39,0.8125463590600079,False,False,False,True,False,True
223,9.07,0.8066258270634031,False,False,False,True,False,True
224,9.09,0.8069960917716815,False,False,False,True,False,True
225,8.92,0.8038479021862391,False,False,False,True,False,True
226,8.59,0.797730923680063,False,False,False,True,False,True
227,8.65,0.7988436433898206,False,False,False,True,False,True
228,8.48,0.7956903426477945,False,False,False,True,False,True
229,8.25,0.7914213017312605,False,False,False,True,False,True
230,8.33,0.7929065378296865,False,False,False,True,False,True
231,8.22,0.7908642445078605,False,False,False,True,False,True
232,8.3,0.7923496173248442,False,False,False,True,False,True
233,7.89,0.7847334374196935,False,False,False,True,False,True
234,7.66,0.7804572896997576,False,False,False,True,False,True
235,7.22,0.7722707035371544,False,False,False,True,False,True
236,6.44,0.7577435252660315,False,False,False,True,False,True
237,6.17,0.7527121329273182,False,False,False,True,False,True
238,5.69,0.7437660215931987,False,False,False,True,False,True
239,5.28,0.7361247206523069,False,False,False,True,False,True
240,4.16,0.5119852641407099,False,False,False,False,False,False
241,3.08,0.4867132388426045,False,False,False,False,False,False
242,1.81,0.45711126286939147,False,False,False,False,False,False
243,0.83,0.4343885973414716,False,False,False,False,False,False
244,0.14,0.4184680200762716,False,False,False,False,False,False
245,-0.55,0.4026219450760237,False,False,False,False,False,False
246,-1.08,0.3905063112963935,False,False,False,False,False,False
247,-1.56,0.3795791763008191,False,False,False,False,False,False
248,-1.83,0.3734527676872405,False,False,False,False,False,False
249,-2.03,0.3689243915490658,False,False,False,False,False,False
250,-2.23,0.36440449507445644,False,False,False,False,False,False
251,-1.89,0.3720933762013425,False,False,False,False,False,False
252,-1.4,0.38321656351885486,False,False,False,False,False,False
253,-0.74,0.3982727654371056,False,False,False,False,False,False
254,0.12,0.4180076231611037,False,False,False,False,False,False
255,1.95,0.46036669173492445,False,False,False,False,False,False
256,4.34,0.5162033922860294,False,False,False,False,False,False
257,7.17,0.5825863266499838,False,False,False,False,False,False
258,10.34,0.6565310170803855,False,False,False,False,False,False
259,13.75,0.7346095315634446,False,False,False,False,False,False
260,17.36,0.8145080226425113,False,False,False,False,False,False
261,21.14,0.8940114139560851,False,False,False,False,False,False
262,25.04,0.9705924960278696,False,False,False,False,False,False
263,29.06,1.0429857056743268,False,False,False,False,False,False
264,33.17,1.1096861485671772,False,False,False,False,False,False
265,37.37,1.1700969281238653,False,False,False,False,False,False
266,37.37,1.1700969281238653,False,False,False,False,False,False
267,37.37,1.1700969281238653,False,False,False,False,False,False
268,37.37,1.1700969281238653,False,False,False,False,False,False
269,37.37,1.1700969281238653,False,False,False,False,False,False
270,37.37,1.1700969281238653,False,False,False,False,False,False
271,37.37,1.1700969281238653,False,False,False,False,False,False
272,37.37,1.1700969281238653,False,False,False,False,False,False
273,37.37,1.1700969281238653,False,False,False,False,False,False
274,37.37,1.1700969281238653,False,False,False,False,False,False
275,37.37,1.1700969281238653,False,False,False,False,False,False
276,37.37,1.1700969281238653,False,False,False,False,False,False
277,37.37,1.1700969281238653,False,False,False,False,False,False
278,37.37,1.1700969281238653,False,False,False,False,False,False
279,37.37,1.1700969281238653,False,False,False,False,False,False
280,37.37,1.1700969281238653,False,False,False,False,False,False
281,37.37,1.1700969281238653,False,False,False,False,False,False
282,37.37,1.1700969281238653,False,False,False,False,False,False
283,37.37,1.1700969281238653,False,False,False,False,False,False
284,37.37,1.1700969281238653,False,False,False,False,False,False
285,37.37,1.1700969281238653,False,False,False,False,False,False
286,37.37,1.1700969281238653,False,False,False,False,False,False
287,37.37,1.1700969281238653,False,False,False,False,False,False
288,37.37,1.1700969281238653,False,False,False,False,False,False
289,37.37,1.1700969281238653,False,False,False,False,False,False
290,37.37,1.1700969281238653,False,False,False,False,False,False
291,37.37,1.1700969281238653,False,False,False,False,False,False
292,37.37,1.1700969281238653,False,False,False,False,False,False
293,37.37,1.1700969281238653,False,False,False,False,False,False
294,37.37,1.1700969281238653,False,False,False,False,False,False
295,37.37,1.1700969281238653,False,False,False,False,False,False
296,37.37,1.1700969281238653,False,False,False,False,False,False
297,37.37,1.1700969281238653,False,False,False,False,False,False
298,37.37,1.1700969281238653,False,False,False,False,False,False
299,37.37,1.1700969281238653,False,False,False,False,False,False
300,37.37,1.1700969281238653,False,False,False,False,False,False
301,37.37,1.1700969281238653,False,False,False,False,False,False
302,37.37,1.1700969281238653,False,False,False,False,False,False
303,37.37,1.1700969281238653,False,False,False,False,False,False
304,37.37,1.1700969281238653,False,False,False,False,False,False
305,37.37,1.1700969281238653,False,False,False,False,False,False
306,37.37,1.1700969281238653,False,False,False,False,False,False
307,37.37,1.1700969281238653,False,False,False,False,False,False
308,37.37,1.1700969281238653,False,False,False,False,False,False
309,37.37,1.1700969281238653,False,False,False,False,False,False
310,37.37,1.1700969281238653,False,False,False,False,False,False
311,37.37,1.1700969281238653,False,False,False,False,False,False
312,37.37,1.1700969281238653,False,False,False,False,False,False
313,37.37,1.1700969281238653,False,False,False,False,False,False
314,37.37,1.1700969281238653,False,False,False,False,False,False
315,37.37,1.1700969281238653,False,False,False,False,False,False
316,37.37,1.1700969281238653,False,False,False,False,False,False
317,37.37,1.1700969281238653,False,False,False,False,False,False
318,37.37,1.1700969281238653,False,False,False,False,False,False
319,37.37,1.1700969281238653,False,False,False,False,False,False
320,37.37,1.1700969281238653,False,False,False,False,False,False
321,37.37,1.1700969281238653,False,False,False,False,False,False
322,37.37,1.1700969281238653,False,False,False,False,False,False
323,37.37,1.1700969281238653,False,False,False,False,False,False
324,37.37,1.1700969281238653,False,False,False,False,False,False
325,37.37,1.1700969281238653,False,False,False,False,False,False
326,37.37,1.1700969281238653,False,False,False,False,False,False
327,37.37,1.1700969281238653,False,False,False,False,False,False
328,37.37,1.1700969281238653,False,False,False,False,False,False
329,37.37,1.1700969281238653,False,False,False,False,False,False
330,37.37,1.1700969281238653,False,False,False,False,False,False
331,37.37,1.1700969281238653,False,False,False,False,False,False
332,37.37,1.1700969281238653,False,False,False,False,False,False
333,37.37,1.1700969281238653,False,False,False,False,False,False
334,37.37,1.1700969281238653,False,False,False,False,False,False
335,37.37,1.1700969281238653,False,False,False,False,False,False
336,37.37,1.1700969281238653,False,False,False,False,False,False
337,37.37,1.1700969281238653,False,False,False,False,False,False
338,37.37,1.1700969281238653,False,False,False,False,False,False
339,37.37,1.1700969281238653,False,False,False,False,False,False
340,37.37,1.1700969281238653,False,False,False,False,False,False
341,37.37,1.1700969281238653,False,False,False,False,False,False
342,37.37,1.1700969281238653,False,False,False,False,False,False
343,37.37,1.1700969281238653,False,False,False,False,False,False
344,37.37,1.1700969281238653,False,False,False,False,False,False
345,37.37,1.1700969281238653,False,False,False,False,False,False
346,37.37,1.1700969281238653,False,False,False,False,False,False
347,37.37,1.1700969281238653,False,False,False,False,False,False
348,37.37,1.1700969281238653,False,False,False,False,False,False
349,37.37,1.1700969281238653,False,False,False,False,False,False
350,37.37,1.1700969281238653,False,False,False,False,False,False
351,37.37,1.1700969281238653,False,False,False,False,False,False
352,37.37,1.1700969281238653,False,False,False,False,False,False
353,37.37,1.1700969281238653,False,False,False,False,False,False
354,37.37,1.1700969281238653,False,False,False,False,False,False
355,37.37,1.1700969281238653,False,False,False,False,False,False
356,37.37,1.1700969281238653,False,False,False,False,False,False
357,37.37,1.1700969281238653,False,False,False,False,False,False
358,37.37,1.1700969281238653,False,False,False,False,False,False
359,37.37,1.1700969281238653,False,False,False,False,False,False
360,37.37,1.1700969281238653,False,False,False,False,False,False
361,37.37,1.1700969281238653,False,False,False,False,False,False
362,37.37,1.1700969281238653,False,False,False,False,False,False
363,37.37,1.1700969281238653,False,False,False,False,False,False
364,37.37,1.1700969281238653,False,False,False,False,False,False
365,37.37,1.1700969281238653,False,False,False,False,False,False
366,37.37,1.1700969281238653,False,False,False,False,False,False
367,37.37,1.1700969281238653,False,False,False,False,False,False
368,37.37,1.1700969281238653,False,False,False,False,False,False
369,37.37,1.1700969281238653,False,False,False,False,False,False
370,37.37,1.1700969281238653,False,False,False,False,False,False
371,37.37,1.1700969281238653,False,False,False,False,False,False
372,37.37,1.1700969281238653,False,False,False,False,False,False
373,37.37,1.1700969281238653,False,False,False,False,False,False
374,37.37,1.1700969281238653,False,False,False,False,False,False
375,37.37,1.1700969281238653,False,False,False,False,False,False
376,37.37,1.1700969281238653,False,False,False,False,False,False
377,37.37,1.1700969281238653,False,False,False,False,False,False
378,37.37,1.1700969281238653,False,False,False,False,False,False
379,37.37,1.1700969281238653,False,False,False,False,False,False
380,37.37,1.1700969281238653,False,False,False,False,False,False
381,37.37,1.1700969281238653,False,False,False,False,False,False
382,37.37,1.1700969281238653,False,False,False,False,False,False
383,37.37,1.1700969281238653,False,False,False,False,False,False
384,37.37,1.1700969281238653,False,False,False,False,False,False
385,37.37,1.1700969281238653,False,False,False,False,False,False
386,37.37,1.1700969281238653,False,False,False,False,False,False
387,37.37,1.1700969281238653,False,False,False,False,False,False
388,37.37,1.1700969281238653,False,False,False,False,False,False
389,37.37,1.1700969281238653,False,False,False,False,False,False
390,37.37,1.1700969281238653,False,False,False,False,False,False
391,37.37,1.1700969281238653,False,False,False,False,False,False
392,37.37,1.1700969281238653,False,False,False,False,False,False
393,37.37,1.1700969281238653,False,False,False,False,False,False
394,37.37,1.1700969281238653,False,False,False,False,False,False
395,37.37,1.1700969281238653,False,False,False,False,False,False
396,37.37,1.1700969281238653,False,False,False,False,False,False
397,37.37,1.1700969281238653,False,False,False,False,False,False
398,37.37,1.1700969281238653,False,False,False,False,False,False
399,37.37,1.1700969281238653,False,False,False,False,False,False
400,37.37,1.1700969281238653,False,False,False,False,False,False
401,37.37,1.1700969281238653,False,False,False,False,False,False
402,37.37,1.1700969281238653,False,False,False,False,False,False
403,37.37,1.1700969281238653,False,False,False,False,False,False
404,37.37,1.1700969281238653,False,False,False,False,False,False
405,37.37,1.1700969281238653,False,False,False,False,False,False
406,37.37,1.1700969281238653,False,False,False,False,False,False
407,37.37,1.1700969281238653,False,False,False,False,False,False
408,37.37,1.1700969281238653,False,False,False,False,False,False
409,37.37,1.1700969281238653,False,False,False,False,False,False
410,37.37,1.1700969281238653,False,False,False,False,False,False
411,37.37,1.1700969281238653,False,False,False,False,False,False
412,37.37,1.1700969281238653,False,False,False,False,False,False
413,37.37,1.1700969281238653,False,False,False,False,False,False
414,37.37,1.1700969281238653,False,False,False,False,False,False
415,37.37,1.1700969281238653,False,False,False,False,False,False
416,37.37,1.1700969281238653,False,False,False,False,False,False
417,37.37,1.1700969281238653,False,False,False,False,False,False
418,37.37,1.1700969281238653,False,False,False,False,False,False
419,37.37,1.1700969281238653,False,False,False,False,False,False
420,37.37,1.1700969281238653,False,False,False,False,False,False
421,37.37,1.1700969281238653,False,False,False,False,False,False
422,37.37,1.1700969281238653,False,False,False,False,False,False
423,37.37,1.1700969281238653,False,False,False,False,False,False
424,37.37,1.1700969281238653,False,False,False,False,False,False
425,37.37,1.1700969281238653,False,False,False,False,False,False
426,37.37,1.1700969281238653,False,False,False,False,False,False
427,37.37,1.1700969281238653,False,False,False,False,False,False
428,37.37,1.1700969281238653,False,False,False,False,False,False
429,37.37,1.1700969281238653,False,False,False,False,False,False
430,37.37,1.1700969281238653,False,False,False,False,False,False
431,37.37,1.1700969281238653,False,False,False,False,False,False
432,37.37,1.1700969281238653,False,False,False,False,False,False
433,37.37,1.1700969281238653,False,False,False,False,False,False
434,37.37,1.1700969281238653,False,False,False,False,False,False
435,37.37,1.1700969281238653,False,False,False,False,False,False
436,37.37,1.1700969281238653,False,False,False,False,False,False
437,37.37,1.1700969281238653,False,False,False,False,False,False
438,37.37,1.1700969281238653,False,False,False,False,False,False
439,37.37,1.1700969281238653,False,False,False,False,False,False
440,37.37,1.1700969281238653,False,False,False,False,False,False
441,37.37,1.1700969281238653,False,False,False,False,False,False
442,37.37,1.1700969281238653,False,False,False,False,False,False
443,37.37,1.1700969281238653,False,False,False,False,False,False
444,37.37,1.1700969281238653,False,False,False,False,False,False
445,37.37,1.1700969281238653,False,False,False,False,False,False
446,37.37,1.1700969281238653,False,False,False,False,False,False
447,37.37,1.1700969281238653,False,False,False,False,False,False
448,37.37,1.1700969281238653,False,False,False,False,False,False
449,37.37,1.1700969281238653,False,False,False,False,False,False
450,37.37,1.1700969281238653,False,False,False,False,False,False
451,37.37,1.1700969281238653,False,False,False,False,False,False
452,37.37,1.1700969281238653,False,False,False,False,False,False
453,37.37,1.1700969281238653,False,False,False,False,False,False
454,37.37,1.1700969281238653,False,False,False,False,False,False
455,37.37,1.1700969281238653,False,False,False,False,False,False
456,37.37,1.1700969281238653,False,False,False,False,False,False
457,37.37,1.1700969281238653,False,False,False,False,False,False
458,37.37,1.1700969281238653,False,False,False,False,False,False
459,37.37,1.1700969281238653,False,False,False,False,False,False
460,37.37,1.1700969281238653,False,False,False,False,False,False
461,37.37,1.1700969281238653,False,False,False,False,False,False
462,37.37,1.1700969281238653,False,False,False,False,False,False
463,37.37,1.1700969281238653,False,False,False,False,False,False
464,37.37,1.1700969281238653,False,False,False,False,False,False
465,37.37,1.1700969281238653,False,False,False,False,False,False
466,37.37,1.1700969281238653,False,False,False,False,False,False
467,37.37,1.1700969281238653,False,False,False,False,False,False
468,37.37,1.1700969281238653,False,False,False,False,False,False
469,37.37,1.1700969281238653,False,False,False,False,False,False
470,37.37,1.1700969281238653,False,False,False,False,False,False
471,37.37,1.1700969281238653,False,False,False,False,False,False
472,37.37,1.1700969281238653,False,False,False,False,False,False
473,37.37,1.1700969281238653,False,False,False,False,False,False
474,37.37,1.1700969281238653,False,False,False,False,False,False
475,37.37,1.1700969281238653,False,False,False,False,False,False
476,37.37,1.1700969281238653,False,False,False,False,False,False
477,37.37,1.1700969281238653,False,False,False,False,False,False
478,37.37,1.1700969281238653,False,False,False,False,False,False
479,37.37,1.1700969281238653,False,False,False,False,False,False
480,37.37,1.1700969281238653,False,False,False,False,False,False
481,37.37,1.1700969281238653,False,False,False,False,False,False
482,37.37,1.1700969281238653,False,False,False,False,False,False
483,37.37,1.1700969281238653,False,False,False,False,False,False
484,37.37,1.1700969281238653,False,False,False,False,False,False
485,37.37,1.1700969281238653,False,False,False,False,False,False
486,37.37,1.1700969281238653,False,False,False,False,False,False
487,37.37,1.1700969281238653,False,False,False,False,False,False
488,37.37,1.1700969281238653,False,False,False,False,False,False
489,37.37,1.1700969281238653,False,False,False,False,False,False
490,37.37,1.1700969281238653,False,False,False,False,False,False
491,37.37,1.1700969281238653,False,False,False,False,False,False
492,37.37,1.1700969281238653,False,False,False,False,False,False
493,37.37,1.1700969281238653,False,False,False,False,False,False
494,37.37,1.1700969281238653,False,False,False,False,False,False
495,37.37,1.1700969281238653,False,False,False,False,False,False
496,37.37,1.1700969281238653,False,False,False,False,False,False
497,37.37,1.1700969281238653,False,False,False,False,False,False
498,37.37,1.1700969281238653,False,False,False,False,False,False
499,37.37,1.1700969281238653,False,False,False,False,False,False
500,37.37,1.1700969281238653,False,False,False,False,False,False
501,37.37,1.1700969281238653,False,False,False,False,False,False
502,37.37,1.1700969281238653,False,False,False,False,False,False
503,37.37,1.1700969281238653,False,False,False,False,False,False
504,37.37,1.1700969281238653,False,False,False,False,False,False
505,36.55,1.1589123724665815,False,False,False,False,False,False
506,35.52,1.1444465006432067,False,False,False,False,False,False
507,35.52,1.1444465006432067,False,False,False,False,False,False
508,34.5,1.129660051605965,False,False,False,False,False,False
